created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2021-03-14 23:57:01 UTC,1,0,0,,0,0,0,0,195
2021-03-15 00:57:01 UTC,2,0,0,,0,0,0,0,195
2021-03-15 01:57:01 UTC,3,0,0,,0,0,0,0,195
2021-03-15 02:57:01 UTC,4,0,0,,0,0,0,0,195
2021-03-15 03:57:01 UTC,5,0,0,,3.9,0,0,0,195
2021-03-15 04:57:01 UTC,6,1,1,,0,0,0,0,195
2021-03-15 05:57:01 UTC,7,7,8,,0,0,0,0,195
2021-03-15 06:57:01 UTC,8,7,15,,0,0,0,0,195
2021-03-15 07:57:01 UTC,9,19,34,,4,0,0,0,195
2021-03-15 08:57:01 UTC,10,22,59,,0,0,0,0,195
2021-03-15 09:57:01 UTC,11,27,86,,0,0,0,0,195
2021-03-15 10:57:01 UTC,12,32,118,,0,0,0,0,195
2021-03-15 11:57:01 UTC,13,26,144,,4,0,0,0,195
2021-03-15 12:57:01 UTC,14,27,177,,0,0,0,0,195
2021-03-15 13:57:01 UTC,15,30,207,,0,0,0,0,195
2021-03-15 14:57:01 UTC,16,26,233,,0,0,0,0,195
2021-03-15 15:57:01 UTC,17,12,245,,4,0,0,0,195
2021-03-15 16:57:01 UTC,18,33,279,,0,0,0,0,195
2021-03-15 17:57:01 UTC,19,26,305,,0,0,0,0,195
2021-03-15 18:57:01 UTC,20,35,340,,0,0,0,0,195
2021-03-15 19:57:01 UTC,21,17,357,,4,0,0,0,195
2021-03-15 20:57:01 UTC,22,2,359,,0,0,0,0,195
2021-03-15 21:57:01 UTC,23,3,362,,4,0,0,0,195
2021-03-15 22:57:01 UTC,24,,,362,,,,,
2021-03-15 23:57:01 UTC,25,3,3,,0,0,0,0,366
2021-03-16 00:57:01 UTC,26,0,3,,0,0,0,0,366
2021-03-16 01:57:01 UTC,27,1,4,,0,0,0,0,366
2021-03-16 02:57:01 UTC,28,1,5,,0,0,0,0,366
2021-03-16 03:57:01 UTC,29,1,6,,4,0,0,0,366
2021-03-16 04:57:01 UTC,30,1,7,,0,0,0,0,366
2021-03-16 05:57:01 UTC,31,7,14,,0,0,0,0,366
2021-03-16 06:57:01 UTC,32,12,26,,0,0,0,0,366
2021-03-16 07:57:01 UTC,33,25,51,,4,0,0,0,366
2021-03-16 08:57:01 UTC,34,30,85,,0,0,0,0,366
2021-03-16 09:57:01 UTC,35,22,107,,0,0,0,0,366
2021-03-16 10:57:01 UTC,36,20,127,,0,0,0,0,366
2021-03-16 11:57:01 UTC,37,22,149,,4,0,0,0,366
2021-03-16 12:57:01 UTC,38,28,179,,0,0,0,0,366
2021-03-16 13:57:01 UTC,39,20,199,,0,0,0,0,366
2021-03-16 14:57:01 UTC,40,19,218,,0,0,0,0,366
2021-03-16 15:57:01 UTC,41,33,251,,4,0,0,0,366
2021-03-16 16:57:01 UTC,42,41,293,,0,0,0,0,366
2021-03-16 17:57:01 UTC,43,21,314,,0,0,0,0,366
2021-03-16 18:57:01 UTC,44,30,344,,0,0,0,0,366
2021-03-16 19:57:01 UTC,45,28,372,,4,0,0,0,366
