created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2021-06-01 00:57:01 UTC,4775,0,0,,0,0,0,0,2222
2021-06-01 01:57:01 UTC,4776,0,0,,0,0,0,0,2222
2021-06-01 02:57:01 UTC,4777,0,0,,4,0,0,0,2222
2021-06-01 03:57:01 UTC,4778,5,5,,0,0,0,0,2222
2021-06-01 04:57:01 UTC,4779,29,34,,0,0,0,0,2222
2021-06-01 05:57:01 UTC,4780,78,112,,0,0,0,0,2222
2021-06-01 06:57:01 UTC,4781,131,243,,4,0,0,0,2222
2021-06-01 07:57:01 UTC,4782,136,390,,0,0,0,0,2222
2021-06-01 08:57:01 UTC,4783,107,497,,0,0,0,0,2222
2021-06-01 09:57:01 UTC,4784,121,618,,0,0,0,0,2222
2021-06-01 10:57:01 UTC,4785,145,763,,4,0,0,0,2222
2021-06-01 11:57:01 UTC,4786,181,954,,0,0,0,0,2222
2021-06-01 12:57:01 UTC,4787,214,1168,,0,0,0,0,2222
2021-06-01 13:57:01 UTC,4788,487,1655,,0,0,0,0,2222
2021-06-01 14:57:01 UTC,4789,565,2220,,0,0,0,0,2222
2021-06-01 15:57:01 UTC,4790,491,2711,,0,0,0,0,2222
2021-06-01 16:57:01 UTC,4791,301,3012,,0,0,0,0,2222
2021-06-01 17:57:01 UTC,4792,219,3231,,0,0,0,0,2222
2021-06-01 18:57:01 UTC,4793,89,3320,,4,0,0,0,2222
2021-06-01 19:57:01 UTC,4794,35,3355,,0,0,0,0,2222
2021-06-01 20:57:01 UTC,4795,23,3378,,4,0,0,0,2222
2021-06-01 21:57:01 UTC,4796,,,3378,,,,,
2021-06-01 22:57:01 UTC,4797,2,2,,0,0,0,0,3395
2021-06-01 23:57:01 UTC,4798,0,2,,0,0,0,0,3395
2021-06-02 00:57:01 UTC,4799,1,3,,0,0,0,0,3395
2021-06-02 01:57:01 UTC,4800,0,3,,0,0,0,0,3395
2021-06-02 02:57:01 UTC,4801,0,3,,4,0,0,0,3395
2021-06-02 03:57:01 UTC,4802,5,8,,0,0,0,0,3395
2021-06-02 04:57:01 UTC,4803,10,18,,0,0,0,0,3395
2021-06-02 05:57:01 UTC,4804,29,47,,0,0,0,0,3395
2021-06-02 06:57:01 UTC,4805,72,119,,4,0,0,0,3395
2021-06-02 07:57:01 UTC,4806,103,228,,0,0,0,0,3395
2021-06-02 08:57:01 UTC,4807,153,381,,0,0,0,0,3395
2021-06-02 09:57:01 UTC,4808,196,577,,0,0,0,0,3395
2021-06-02 10:57:01 UTC,4809,224,801,,4,0,0,0,3395
2021-06-02 11:57:01 UTC,4810,116,921,,0,0,0,0,3395
2021-06-02 12:57:01 UTC,4811,87,1008,,0,0,0,0,3395
2021-06-02 13:57:01 UTC,4812,119,1127,,0,0,0,0,3395
2021-06-02 14:57:01 UTC,4813,132,1259,,0,0,0,0,3395
2021-06-02 15:57:01 UTC,4814,176,1435,,0,0,0,0,3395
2021-06-02 16:57:01 UTC,4815,175,1610,,0,0,0,0,3395
2021-06-02 17:57:01 UTC,4816,132,1742,,0,0,0,0,3395
2021-06-02 18:57:01 UTC,4817,67,1809,,4,0,0,0,3395
2021-06-02 19:57:01 UTC,4818,31,1840,,0,0,0,0,3395
2021-06-02 20:57:01 UTC,4819,14,1854,,4,0,0,0,3395
2021-06-02 21:57:01 UTC,4820,,,1854,,,,,
