created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2023-01-01 00:57:01 UTC,17760,27,43,,0,0,0,0,963
2023-01-01 01:57:01 UTC,17761,22,65,,0,0,0,0,963
2023-01-01 02:57:01 UTC,17762,35,100,,0,0,0,0,963
2023-01-01 03:57:01 UTC,17763,21,121,,3.9,0,0,0,963
2023-01-01 04:57:01 UTC,17764,15,142,,0,0,0,0,963
2023-01-01 05:57:01 UTC,17765,14,156,,0,0,0,0,963
2023-01-01 06:57:01 UTC,17766,18,174,,0,0,0,0,963
2023-01-01 07:57:01 UTC,17767,17,191,,3.9,0,0,0,963
2023-01-01 08:57:01 UTC,17768,33,228,,0,0,0,0,963
2023-01-01 09:57:01 UTC,17769,68,296,,0,0,0,0,963
2023-01-01 10:57:01 UTC,17770,86,382,,0,0,0,0,963
2023-01-01 11:57:01 UTC,17771,104,486,,4,0,0,0,963
2023-01-01 12:57:01 UTC,17772,101,609,,0,0,0,0,963
2023-01-01 13:57:01 UTC,17773,61,670,,0,0,0,0,963
2023-01-01 14:57:01 UTC,17774,85,755,,0,0,0,0,963
2023-01-01 15:57:01 UTC,17775,106,861,,4,0,0,0,963
2023-01-01 16:57:01 UTC,17776,68,939,,0,0,0,0,963
2023-01-01 17:57:01 UTC,17777,72,1011,,0,0,0,0,963
2023-01-01 18:57:01 UTC,17778,48,1059,,0,0,0,0,963
2023-01-01 19:57:01 UTC,17779,37,1096,,4,0,0,0,963
2023-01-01 20:57:01 UTC,17780,15,1113,,0,0,0,0,963
2023-01-01 21:57:01 UTC,17781,21,1134,,4,0,0,0,963
2023-01-01 22:57:01 UTC,17782,,,1134,,,,,
2023-01-01 23:57:01 UTC,17783,9,9,,0,0,0,0,1153
2023-01-02 00:57:01 UTC,17784,8,17,,0,0,0,0,1153
2023-01-02 01:57:01 UTC,17785,1,18,,0,0,0,0,1153
2023-01-02 02:57:01 UTC,17786,9,27,,0,0,0,0,1153
2023-01-02 03:57:01 UTC,17787,2,29,,3.9,0,0,0,1153
2023-01-02 04:57:01 UTC,17788,9,39,,0,0,0,0,1153
2023-01-02 05:57:01 UTC,17789,14,53,,0,0,0,0,1153
2023-01-02 06:57:01 UTC,17790,35,88,,0,0,0,0,1153
2023-01-02 07:57:01 UTC,17791,75,163,,3.9,0,0,0,1153
2023-01-02 08:57:01 UTC,17792,65,249,,0,0,0,0,1153
2023-01-02 09:57:01 UTC,17793,69,318,,0,0,0,0,1153
2023-01-02 10:57:01 UTC,17794,69,387,,0,0,0,0,1153
2023-01-02 11:57:01 UTC,17795,46,433,,4,0,0,0,1153
2023-01-02 12:57:01 UTC,17796,53,491,,0,0,0,0,1153
2023-01-02 13:57:01 UTC,17797,45,536,,0,0,0,0,1153
2023-01-02 14:57:01 UTC,17798,69,605,,0,0,0,0,1153
2023-01-02 15:57:01 UTC,17799,68,673,,4,0,0,0,1153
2023-01-02 16:57:01 UTC,17800,97,774,,0,0,0,0,1153
2023-01-02 17:57:01 UTC,17801,92,866,,0,0,0,0,1153
2023-01-02 18:57:01 UTC,17802,73,939,,0,0,0,0,1153
2023-01-02 19:57:01 UTC,17803,54,993,,3.9,0,0,0,1153
2023-01-02 20:57:01 UTC,17804,29,1034,,0,0,0,0,1153
2023-01-02 21:57:01 UTC,17805,15,1049,,3.9,0,0,0,1153
2023-01-02 22:57:01 UTC,17806,,,1049,,,,,
