created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2021-10-01 00:57:01 UTC,6559,0,0,,0,0,0,0,1106
2021-10-01 01:57:01 UTC,6560,1,1,,0,0,0,0,1106
2021-10-01 02:57:01 UTC,6561,0,1,,3.9,0,0,0,1106
2021-10-01 03:57:01 UTC,6562,1,2,,0,0,0,0,1106
2021-10-01 04:57:01 UTC,6563,11,13,,0,0,0,0,1106
2021-10-01 05:57:01 UTC,6564,27,40,,0,0,0,0,1106
2021-10-01 06:57:01 UTC,6565,34,74,,3.9,0,0,0,1106
2021-10-01 07:57:01 UTC,6566,40,121,,0,0,0,0,1106
2021-10-01 08:57:01 UTC,6567,125,246,,0,0,0,0,1106
2021-10-01 09:57:01 UTC,6568,103,349,,0,0,0,0,1106
2021-10-01 10:57:01 UTC,6569,97,446,,0,0,0,0,1106
2021-10-01 11:57:01 UTC,6570,75,521,,0,0,0,0,1106
2021-10-01 12:57:01 UTC,6571,70,591,,0,0,0,0,1106
2021-10-01 13:57:01 UTC,6572,88,679,,0,0,0,0,1106
2021-10-01 14:57:01 UTC,6573,87,766,,0,0,0,0,1106
2021-10-01 15:57:01 UTC,6574,119,885,,0,0,0,0,1106
2021-10-01 16:57:01 UTC,6575,97,982,,0,0,0,0,1106
2021-10-01 17:57:01 UTC,6576,40,1022,,0,0,0,0,1106
2021-10-01 18:57:01 UTC,6577,7,1029,,4,0,0,0,1106
2021-10-01 19:57:01 UTC,6578,2,1031,,0,0,0,0,1106
2021-10-01 20:57:01 UTC,6579,0,1031,,3.9,0,0,0,1106
2021-10-01 21:57:01 UTC,6580,,,1031,,,,,
2021-10-01 22:57:01 UTC,6581,0,0,,0,0,0,0,1032
2021-10-01 23:57:01 UTC,6582,0,0,,0,0,0,0,1032
2021-10-02 00:57:01 UTC,6583,0,0,,0,0,0,0,1032
2021-10-02 01:57:01 UTC,6584,0,0,,0,0,0,0,1032
2021-10-02 02:57:01 UTC,6585,0,0,,3.9,0,0,0,1032
2021-10-02 03:57:01 UTC,6586,1,1,,0,0,0,0,1032
2021-10-02 04:57:01 UTC,6587,4,5,,0,0,0,0,1032
2021-10-02 05:57:01 UTC,6588,15,20,,0,0,0,0,1032
2021-10-02 06:57:01 UTC,6589,66,86,,3.9,0,0,0,1032
2021-10-02 07:57:01 UTC,6590,92,186,,0,0,0,0,1032
2021-10-02 08:57:01 UTC,6591,103,289,,0,0,0,0,1032
2021-10-02 09:57:01 UTC,6592,75,364,,0,0,0,0,1032
2021-10-02 10:57:01 UTC,6593,45,409,,4,0,0,0,1032
2021-10-02 11:57:01 UTC,6594,33,443,,0,0,0,0,1032
2021-10-02 12:57:01 UTC,6595,47,490,,0,0,0,0,1032
2021-10-02 13:57:01 UTC,6596,38,528,,0,0,0,0,1032
2021-10-02 14:57:01 UTC,6597,47,575,,4,0,0,0,1032
2021-10-02 15:57:01 UTC,6598,38,614,,0,0,0,0,1032
2021-10-02 16:57:01 UTC,6599,43,657,,0,0,0,0,1032
2021-10-02 17:57:01 UTC,6600,13,670,,0,0,0,0,1032
2021-10-02 18:57:01 UTC,6601,3,673,,4,0,0,0,1032
2021-10-02 19:57:01 UTC,6602,2,675,,0,0,0,0,1032
2021-10-02 20:57:01 UTC,6603,0,675,,4,0,0,0,1032
2021-10-02 21:57:01 UTC,6604,,,675,,,,,
2021-10-02 22:57:01 UTC,6605,0,0,,0,0,0,0,676
2021-10-02 23:57:01 UTC,6606,0,0,,0,0,0,0,676
2021-10-03 00:57:01 UTC,6607,0,0,,0,0,0,0,676
2021-10-03 01:57:01 UTC,6608,0,0,,0,0,0,0,676
2021-10-03 02:57:01 UTC,6609,0,0,,4,0,0,0,676
2021-10-03 03:57:01 UTC,6610,0,0,,0,0,0,0,676
2021-10-03 04:57:01 UTC,6611,2,2,,0,0,0,0,676
2021-10-03 05:57:01 UTC,6612,23,25,,0,0,0,0,676
2021-10-03 06:57:01 UTC,6613,68,93,,4,0,0,0,676
2021-10-03 07:57:01 UTC,6614,149,248,,0,0,0,0,676
2021-10-03 08:57:01 UTC,6615,305,553,,0,0,0,0,676
2021-10-03 09:57:01 UTC,6616,272,825,,0,0,0,0,676
2021-10-03 10:57:01 UTC,6617,121,946,,4,0,0,0,676
2021-10-03 11:57:01 UTC,6618,116,1065,,0,0,0,0,676
2021-10-03 12:57:01 UTC,6619,89,1154,,0,0,0,0,676
2021-10-03 13:57:01 UTC,6620,68,1222,,0,0,0,0,676
2021-10-03 14:57:01 UTC,6621,61,1283,,4,0,0,0,676
2021-10-03 15:57:01 UTC,6622,56,1340,,0,0,0,0,676
2021-10-03 16:57:01 UTC,6623,44,1384,,0,0,0,0,676
2021-10-03 17:57:01 UTC,6624,21,1405,,0,0,0,0,676
2021-10-03 18:57:01 UTC,6625,2,1407,,4,0,0,0,676
2021-10-03 19:57:01 UTC,6626,0,1407,,0,0,0,0,676
2021-10-03 20:57:01 UTC,6627,0,1407,,3.9,0,0,0,676
2021-10-03 21:57:01 UTC,6628,,,1407,,,,,
2021-10-03 22:57:01 UTC,6629,0,0,,0,0,0,0,1407
2021-10-03 23:57:01 UTC,6630,0,0,,0,0,0,0,1407
2021-10-04 00:57:01 UTC,6631,1,1,,0,0,0,0,1407
2021-10-04 01:57:01 UTC,6632,0,1,,0,0,0,0,1407
2021-10-04 02:57:01 UTC,6633,0,1,,3.9,0,0,0,1407
2021-10-04 03:57:01 UTC,6634,0,1,,0,0,0,0,1407
2021-10-04 04:57:01 UTC,6635,7,8,,0,0,0,0,1407
2021-10-04 05:57:01 UTC,6636,11,19,,0,0,0,0,1407
2021-10-04 06:57:01 UTC,6637,29,48,,4,0,0,0,1407
2021-10-04 07:57:01 UTC,6638,39,88,,0,0,0,0,1407
2021-10-04 08:57:01 UTC,6639,108,196,,0,0,0,0,1407
2021-10-04 09:57:01 UTC,6640,82,278,,0,0,0,0,1407
2021-10-04 10:57:01 UTC,6641,74,352,,4,0,0,0,1407
2021-10-04 11:57:01 UTC,6642,68,420,,0,0,0,0,1407
2021-10-04 12:57:01 UTC,6643,53,473,,0,0,0,0,1407
2021-10-04 13:57:01 UTC,6644,34,507,,0,0,0,0,1407
2021-10-04 14:57:01 UTC,6645,56,563,,4,0,0,0,1407
2021-10-04 15:57:01 UTC,6646,47,611,,0,0,0,0,1407
2021-10-04 16:57:01 UTC,6647,42,653,,0,0,0,0,1407
2021-10-04 17:57:01 UTC,6648,24,677,,0,0,0,0,1407
2021-10-04 18:57:01 UTC,6649,2,679,,3.9,0,0,0,1407
2021-10-04 19:57:01 UTC,6650,0,679,,0,0,0,0,1407
2021-10-04 20:57:01 UTC,6651,1,680,,4,0,0,0,1407
2021-10-04 21:57:01 UTC,6652,,,680,,,,,
2021-10-04 22:57:01 UTC,6653,0,0,,0,0,0,0,680
2021-10-04 23:57:01 UTC,6654,0,0,,0,0,0,0,680
2021-10-05 00:57:01 UTC,6655,0,0,,0,0,0,0,680
2021-10-05 01:57:01 UTC,6656,0,0,,0,0,0,0,680
2021-10-05 02:57:01 UTC,6657,0,0,,3.9,0,0,0,680
2021-10-05 03:57:01 UTC,6658,0,0,,0,0,0,0,680
2021-10-05 04:57:01 UTC,6659,8,8,,0,0,0,0,680
2021-10-05 05:57:01 UTC,6660,8,16,,0,0,0,0,680
2021-10-05 06:57:01 UTC,6661,12,28,,3.9,0,0,0,680
2021-10-05 07:57:01 UTC,6662,8,36,,0,0,0,0,680
2021-10-05 08:57:01 UTC,6663,2,38,,0,0,0,0,680
2021-10-05 09:57:01 UTC,6664,0,38,,0,0,0,0,680
2021-10-05 10:57:01 UTC,6665,5,43,,3.9,0,0,0,680
2021-10-05 11:57:01 UTC,6666,16,59,,0,0,0,0,680
2021-10-05 12:57:01 UTC,6667,26,85,,0,0,0,0,680
2021-10-05 13:57:01 UTC,6668,49,134,,0,0,0,0,680
2021-10-05 14:57:01 UTC,6669,63,197,,4,0,0,0,680
2021-10-05 15:57:01 UTC,6670,71,270,,0,0,0,0,680
2021-10-05 16:57:01 UTC,6671,85,355,,0,0,0,0,680
2021-10-05 17:57:01 UTC,6672,48,403,,0,0,0,0,680
2021-10-05 18:57:01 UTC,6673,3,406,,3.9,0,0,0,680
2021-10-05 19:57:01 UTC,6674,0,406,,0,0,1,0,680
2021-10-05 20:57:01 UTC,6675,1,407,,3.9,0,1,0,680
2021-10-05 21:57:01 UTC,6676,,,407,,,,,
2021-10-05 22:57:01 UTC,6677,0,0,,0,0,0,0,407
2021-10-05 23:57:01 UTC,6678,0,0,,0,0,0,0,407
2021-10-06 00:57:01 UTC,6679,0,0,,0,0,0,0,407
2021-10-06 01:57:01 UTC,6680,0,0,,0,0,0,0,407
2021-10-06 02:57:01 UTC,6681,0,0,,4,0,0,0,407
2021-10-06 03:57:01 UTC,6682,0,0,,0,0,1,0,407
2021-10-06 04:57:01 UTC,6683,5,5,,0,0,1,0,407
2021-10-06 05:57:01 UTC,6684,14,19,,0,0,1,0,407
2021-10-06 06:57:01 UTC,6685,18,37,,3.9,0,1,0,407
2021-10-06 07:57:01 UTC,6686,4,42,,0,0,2,0,407
2021-10-06 08:57:01 UTC,6687,6,48,,0,0,2,0,407
2021-10-06 09:57:01 UTC,6688,12,60,,0,0,2,0,407
2021-10-06 10:57:01 UTC,6689,7,67,,3.9,0,2,0,407
2021-10-06 11:57:01 UTC,6690,20,87,,0,0,2,0,407
2021-10-06 12:57:01 UTC,6691,17,104,,0,0,2,0,407
2021-10-06 13:57:01 UTC,6692,17,121,,0,0,2,0,407
2021-10-06 14:57:01 UTC,6693,19,140,,3.9,0,2,0,407
2021-10-06 15:57:01 UTC,6694,30,170,,0,0,2,0,407
2021-10-06 16:57:01 UTC,6695,43,213,,0,0,2,0,407
2021-10-06 17:57:01 UTC,6696,19,232,,0,0,2,0,407
2021-10-06 18:57:01 UTC,6697,1,233,,4,0,2,0,407
2021-10-06 19:57:01 UTC,6698,0,233,,0,0,2,0,407
2021-10-06 20:57:01 UTC,6699,1,234,,3.9,0,2,0,407
2021-10-06 21:57:01 UTC,6700,,,234,,,,,
